agency_cd,site_no,Date,X_00060_00003,X_00060_00003_cd,X_00065_00003,X_00065_00003_cd
USGS,07141220,2010-09-02,31,A,4.15,A
USGS,07141220,2010-09-03,25.4,A,4.05,A
USGS,07141220,2010-09-04,21.5,A,3.98,A
USGS,07141220,2010-09-05,18.6,A,3.92,A
USGS,07141220,2010-09-06,16.2,A,3.86,A
USGS,07141220,2010-09-07,14,A,3.81,A
USGS,07141220,2010-09-08,12.9,A,3.78,A
USGS,07141220,2010-09-09,12,A,3.75,A
USGS,07141220,2010-09-10,11,A,3.72,A
USGS,07141220,2010-09-11,9.73,A,3.69,A
USGS,07141220,2010-09-12,8.34,A,3.64,A
USGS,07141220,2010-09-13,7.63,A,3.62,A
USGS,07141220,2010-09-14,7.26,A,3.6,A
USGS,07141220,2010-09-15,7.03,A,3.6,A
USGS,07141220,2010-09-16,6.54,A,3.58,A
USGS,07141220,2010-09-17,6.1,A,3.56,A
USGS,07141220,2010-09-18,5.57,A,3.54,A
USGS,07141220,2010-09-19,5.11,A,3.52,A
USGS,07141220,2010-09-20,4.76,A,3.5,A
USGS,07141220,2010-09-21,4.41,A,3.48,A
USGS,07141220,2010-09-22,4.12,A,3.47,A
USGS,07141220,2010-09-23,4.42,A,3.49,A
USGS,07141220,2010-09-24,4.22,A,3.48,A
USGS,07141220,2010-09-25,3.89,A,3.46,A
USGS,07141220,2010-09-26,3.66,A,3.45,A
USGS,07141220,2010-09-27,3.57,A,3.44,A
USGS,07141220,2010-09-28,3.4,A,3.43,A
USGS,07141220,2010-09-29,3.21,A,3.42,A
USGS,07141220,2010-09-30,2.88,A,3.4,A
USGS,07141220,2010-10-01,2.8,A,3.4,A
USGS,07141220,2010-10-02,2.64,A,3.39,A
USGS,07141220,2010-10-03,2.57,A,3.38,A
USGS,07141220,2010-10-04,2.44,A,3.37,A
USGS,07141220,2010-10-05,2.3,A,3.36,A
USGS,07141220,2010-10-06,2.15,A,3.35,A
USGS,07141220,2010-10-07,1.99,A,3.34,A
USGS,07141220,2010-10-08,1.82,A,3.33,A
USGS,07141220,2010-10-09,1.89,A,3.33,A
USGS,07141220,2010-10-10,1.7,A,3.32,A
USGS,07141220,2010-10-11,2.03,A,3.34,A
USGS,07141220,2010-10-12,1.75,A,3.32,A
USGS,07141220,2010-10-13,1.6,A,3.31,A
USGS,07141220,2010-10-14,1.43,A,3.3,A
USGS,07141220,2010-10-15,1.25,A,3.28,A
USGS,07141220,2010-10-16,1.22,A,3.28,A
USGS,07141220,2010-10-17,1.14,A,3.27,A
USGS,07141220,2010-10-18,1.17,A,3.27,A
USGS,07141220,2010-10-19,1.09,A,3.26,A
USGS,07141220,2010-10-20,0.97,A,3.25,A
USGS,07141220,2010-10-21,1.28,A,3.28,A
USGS,07141220,2010-10-22,1.27,A,3.28,A
USGS,07141220,2010-10-23,1.37,A,3.29,A
USGS,07141220,2010-10-24,1.14,A,3.27,A
USGS,07141220,2010-10-25,1.19,A,3.27,A
USGS,07141220,2010-10-26,0.91,A,3.24,A
USGS,07141220,2010-10-27,0.79,A,3.23,A
USGS,07141220,2010-10-28,0.72,A,3.22,A
USGS,07141220,2010-10-29,0.84,A,3.24,A
USGS,07141220,2010-10-30,1.24,A,3.28,A
USGS,07141220,2010-10-31,1.01,A,3.26,A
USGS,07141220,2010-11-01,0.89,A,3.24,A
USGS,07141220,2010-11-02,0.79,A,3.23,A
USGS,07141220,2010-11-03,0.7,A,3.22,A
USGS,07141220,2010-11-04,0.7,A,3.22,A
USGS,07141220,2010-11-05,0.69,A,3.22,A
USGS,07141220,2010-11-06,0.65,A,3.21,A
USGS,07141220,2010-11-07,0.63,A,3.21,A
USGS,07141220,2010-11-08,0.65,A,3.21,A
USGS,07141220,2010-11-09,0.71,A,3.22,A
USGS,07141220,2010-11-10,0.64,A,3.21,A
USGS,07141220,2010-11-11,0.93,A,3.24,A
USGS,07141220,2010-11-12,4.79,A,3.5,A
USGS,07141220,2010-11-13,2.12,A,3.37,A
USGS,07141220,2010-11-14,1.4,A,3.33,A
USGS,07141220,2010-11-15,1.29,A,3.32,A
USGS,07141220,2010-11-16,1.04,A,3.3,A
USGS,07141220,2010-11-17,0.85,A,3.28,A
USGS,07141220,2010-11-18,0.71,A,3.26,A
USGS,07141220,2010-11-19,0.69,A,3.26,A
USGS,07141220,2010-11-20,1.14,A,3.31,A
USGS,07141220,2010-11-21,1.04,A,3.3,A
USGS,07141220,2010-11-22,1.29,A,3.32,A
USGS,07141220,2010-11-23,1.44,A,3.34,A
USGS,07141220,2010-11-24,1.27,A,3.32,A
USGS,07141220,2010-11-25,0.92,A,3.29,A
USGS,07141220,2010-11-26,0.79,A,3.27,A
USGS,07141220,2010-11-27,0.77,A,3.27,A
USGS,07141220,2010-11-28,1.02,A,3.3,A
USGS,07141220,2010-11-29,0.84,A,3.28,A
USGS,07141220,2010-11-30,0.6,A,3.24,A
USGS,07141220,2010-12-01,0.54,A,3.24,A
USGS,07141220,2010-12-02,0.53,A,3.23,A
USGS,07141220,2010-12-03,0.77,A,3.27,A
USGS,07141220,2010-12-04,0.54,A,3.23,A
USGS,07141220,2010-12-05,0.46,A,3.22,A
USGS,07141220,2010-12-06,0.5,A,3.23,A
USGS,07141220,2010-12-07,0.53,A,3.23,A
USGS,07141220,2010-12-08,0.52,A,3.23,A
USGS,07141220,2010-12-09,0.53,A,3.23,A
USGS,07141220,2010-12-10,0.59,A,3.24,A
USGS,07141220,2010-12-11,0.57,A e,3.26,A
USGS,07141220,2010-12-12,0.52,A,3.23,A
USGS,07141220,2010-12-13,0.62,A,3.25,A
USGS,07141220,2010-12-14,0.68,A,3.26,A
USGS,07141220,2010-12-15,1.11,A,3.31,A
USGS,07141220,2010-12-16,0.77,A,3.27,A
USGS,07141220,2010-12-17,0.63,A e,3.25,A e
USGS,07141220,2010-12-18,0.66,A,3.25,A
USGS,07141220,2010-12-19,0.76,A,3.27,A
USGS,07141220,2010-12-20,1.12,A,3.3,A
USGS,07141220,2010-12-21,0.63,A,3.25,A
USGS,07141220,2010-12-22,0.69,A,3.26,A
USGS,07141220,2010-12-23,0.79,A,3.27,A
USGS,07141220,2010-12-24,0.7,A,3.26,A
USGS,07141220,2010-12-25,0.62,A,3.25,A
USGS,07141220,2010-12-26,0.58,A,3.24,A
USGS,07141220,2010-12-27,0.81,A,3.27,A
USGS,07141220,2010-12-28,1.2,A,3.31,A
USGS,07141220,2010-12-29,1.31,A,3.31,A
USGS,07141220,2010-12-30,1.14,A,3.27,A
USGS,07141220,2010-12-31,0.92,A,3.25,A
USGS,07141220,2011-01-01,0.7,A,3.22,A
USGS,07141220,2011-01-02,0.7,A,3.22,A
USGS,07141220,2011-01-03,0.75,A,3.22,A
USGS,07141220,2011-01-04,0.82,A,3.23,A
USGS,07141220,2011-01-05,1.15,A,3.27,A
USGS,07141220,2011-01-06,1.34,A,3.28,A
USGS,07141220,2011-01-07,1.35,A,3.28,A
USGS,07141220,2011-01-08,1.26,A,3.27,A
USGS,07141220,2011-01-09,1.08,A e,3.27,A
USGS,07141220,2011-01-10,1.06,A,3.25,A
USGS,07141220,2011-01-11,0.94,A,3.24,A
USGS,07141220,2011-01-12,1.02,A,3.25,A
USGS,07141220,2011-01-13,1.34,A,3.28,A
USGS,07141220,2011-01-14,1.22,A,3.27,A
USGS,07141220,2011-01-15,1.25,A,3.27,A
USGS,07141220,2011-01-16,1.31,A,3.28,A
USGS,07141220,2011-01-17,1.59,A,3.3,A
USGS,07141220,2011-01-18,1.51,A,3.29,A
USGS,07141220,2011-01-19,1.41,A,3.28,A e
USGS,07141220,2011-01-20,1.14,A,3.26,A e
USGS,07141220,2011-01-21,1.41,A,3.28,A
USGS,07141220,2011-01-22,1.74,A,3.3,A
USGS,07141220,2011-01-23,1.44,A,3.28,A
USGS,07141220,2011-01-24,1.6,A,3.29,A
USGS,07141220,2011-01-25,1.74,A e,3.35,A
USGS,07141220,2011-01-26,1.89,A,3.31,A
USGS,07141220,2011-01-27,1.89,A,3.31,A
USGS,07141220,2011-01-28,1.9,A e,3.32,A
USGS,07141220,2011-01-29,1.8,A e,3.33,A
USGS,07141220,2011-01-30,1.69,A e,3.32,A e
USGS,07141220,2011-01-31,1.53,A,3.28,A
USGS,07141220,2011-02-01,1.03,A,3.24,A
USGS,07141220,2011-02-02,1.08,A,3.24,A
USGS,07141220,2011-02-03,1.16,A,3.25,A
USGS,07141220,2011-02-04,1.4,A,3.27,A
USGS,07141220,2011-02-05,1.92,A,3.32,A
USGS,07141220,2011-02-06,2.29,A,3.34,A
USGS,07141220,2011-02-07,2.13,A,3.32,A
USGS,07141220,2011-02-08,1.59,A e,3.37,A
USGS,07141220,2011-02-09,1.37,A e,3.35,A
USGS,07141220,2011-02-10,1.84,A e,3.34,A e
USGS,07141220,2011-02-11,2.64,A,3.36,A
USGS,07141220,2011-02-12,3.07,A,3.38,A
USGS,07141220,2011-02-13,2.85,A,3.37,A
USGS,07141220,2011-02-14,2.77,A,3.36,A
USGS,07141220,2011-02-15,2.62,A,3.36,A
USGS,07141220,2011-02-16,2.32,A,3.34,A
USGS,07141220,2011-02-17,2.27,A,3.33,A
USGS,07141220,2011-02-18,1.74,A,3.29,A
USGS,07141220,2011-02-19,1.75,A,3.29,A
USGS,07141220,2011-02-20,2.27,A,3.33,A
USGS,07141220,2011-02-21,2.05,A,3.32,A
USGS,07141220,2011-02-22,1.41,A,3.26,A
USGS,07141220,2011-02-23,1.43,A,3.27,A
USGS,07141220,2011-02-24,1.44,A,3.27,A
USGS,07141220,2011-02-25,1.28,A e,3.29,A e
USGS,07141220,2011-02-26,1.37,A e,3.3,A e
USGS,07141220,2011-02-27,1.45,A e,3.36,A
USGS,07141220,2011-02-28,1.58,A e,3.35,A
USGS,07141220,2011-03-01,2.13,A,3.32,A
USGS,07141220,2011-03-02,1.6,A,3.28,A
USGS,07141220,2011-03-03,1.81,A,3.3,A
USGS,07141220,2011-03-04,2,A,3.31,A
USGS,07141220,2011-03-05,2.16,A,3.32,A
USGS,07141220,2011-03-06,2.06,A,3.32,A
USGS,07141220,2011-03-07,2.01,A,3.31,A
USGS,07141220,2011-03-08,2.25,A e,3.33,A e
USGS,07141220,2011-03-09,2.06,A e,3.32,A e
USGS,07141220,2011-03-10,1.69,A,3.29,A
USGS,07141220,2011-03-11,1.78,A,3.29,A
USGS,07141220,2011-03-12,1.88,A,3.3,A
USGS,07141220,2011-03-13,1.84,A,3.3,A
USGS,07141220,2011-03-14,2.06,A,3.32,A
USGS,07141220,2011-03-15,1.92,A,3.31,A
USGS,07141220,2011-03-16,1.77,A,3.29,A
USGS,07141220,2011-03-17,1.7,A,3.29,A
USGS,07141220,2011-03-18,1.77,A,3.29,A
USGS,07141220,2011-03-19,2.38,A,3.34,A
USGS,07141220,2011-03-20,3.58,A,3.41,A
USGS,07141220,2011-03-21,2.35,A,3.35,A
USGS,07141220,2011-03-22,2.27,A,3.35,A
USGS,07141220,2011-03-23,1.72,A,3.32,A
USGS,07141220,2011-03-24,1.48,A,3.3,A
USGS,07141220,2011-03-25,1.43,A,3.3,A
USGS,07141220,2011-03-26,1.73,A,3.32,A
USGS,07141220,2011-03-27,1.75,A,3.32,A
USGS,07141220,2011-03-28,1.79,A,3.33,A
USGS,07141220,2011-03-29,1.81,A,3.33,A
USGS,07141220,2011-03-30,1.68,A,3.32,A
USGS,07141220,2011-03-31,2.04,A,3.34,A
USGS,07141220,2011-04-01,1.92,A,3.34,A
USGS,07141220,2011-04-02,1.62,A,3.31,A
USGS,07141220,2011-04-03,1.66,A,3.32,A
USGS,07141220,2011-04-04,1.54,A,3.31,A
USGS,07141220,2011-04-05,1.39,A,3.3,A
USGS,07141220,2011-04-06,1.21,A,3.29,A
USGS,07141220,2011-04-07,1.07,A,3.27,A
USGS,07141220,2011-04-08,1.14,A,3.28,A
USGS,07141220,2011-04-09,1.4,A,3.3,A
USGS,07141220,2011-04-10,1.3,A,3.29,A
USGS,07141220,2011-04-11,1.15,A,3.28,A
USGS,07141220,2011-04-12,1.12,A,3.28,A
USGS,07141220,2011-04-13,1.06,A,3.27,A
USGS,07141220,2011-04-14,1.01,A,3.27,A
USGS,07141220,2011-04-15,1.24,A,3.3,A
USGS,07141220,2011-04-16,1.02,A,3.28,A
USGS,07141220,2011-04-17,1.17,A,3.29,A
USGS,07141220,2011-04-18,1,A,3.27,A
USGS,07141220,2011-04-19,0.93,A,3.27,A
USGS,07141220,2011-04-20,0.79,A,3.25,A
USGS,07141220,2011-04-21,0.73,A,3.24,A
USGS,07141220,2011-04-22,0.79,A,3.25,A
USGS,07141220,2011-04-23,0.8,A,3.26,A
USGS,07141220,2011-04-24,0.7,A,3.25,A
USGS,07141220,2011-04-25,0.8,A,3.26,A
USGS,07141220,2011-04-26,0.72,A,3.25,A
USGS,07141220,2011-04-27,0.76,A,3.26,A
USGS,07141220,2011-04-28,0.6,A,3.23,A
USGS,07141220,2011-04-29,0.56,A,3.23,A
USGS,07141220,2011-04-30,0.51,A,3.22,A
USGS,07141220,2011-05-01,0.42,A,3.21,A
USGS,07141220,2011-05-02,0.37,A,3.2,A
USGS,07141220,2011-05-03,0.31,A,3.19,A
USGS,07141220,2011-05-04,0.27,A,3.19,A
USGS,07141220,2011-05-05,0.22,A,3.17,A
USGS,07141220,2011-05-06,0.21,A,3.17,A
USGS,07141220,2011-05-07,0.18,A,3.16,A
USGS,07141220,2011-05-08,0.16,A,3.16,A
USGS,07141220,2011-05-09,0.13,A,3.15,A
USGS,07141220,2011-05-10,0.11,A,3.14,A
USGS,07141220,2011-05-11,0.13,A,3.15,A
USGS,07141220,2011-05-12,0.09,A,3.14,A
USGS,07141220,2011-05-13,0.08,A,3.14,A
USGS,07141220,2011-05-14,0.08,A,3.14,A
USGS,07141220,2011-05-15,0.09,A,3.14,A
USGS,07141220,2011-05-16,0.07,A,3.13,A
USGS,07141220,2011-05-17,0.08,A,3.14,A
USGS,07141220,2011-05-18,0.1,A,3.15,A
USGS,07141220,2011-05-19,0.14,A,3.16,A
USGS,07141220,2011-05-20,0.2,A,3.17,A
USGS,07141220,2011-05-21,0.09,A,3.14,A
USGS,07141220,2011-05-22,21,A,3.55,A
USGS,07141220,2011-05-23,98.1,A,4.96,A
USGS,07141220,2011-05-24,60.1,A,4.59,A e
USGS,07141220,2011-05-25,42.2,A,4.36,A
USGS,07141220,2011-05-26,24.8,A,4.09,A
USGS,07141220,2011-05-27,17.6,A,3.94,A
USGS,07141220,2011-05-28,15.8,A,3.9,A
USGS,07141220,2011-05-29,13.7,A,3.85,A
USGS,07141220,2011-05-30,9.42,A,3.73,A e
USGS,07141220,2011-05-31,7.19,A,3.65,A
USGS,07141220,2011-06-01,4.59,A,3.54,A
USGS,07141220,2011-06-02,3.19,A,3.47,A
USGS,07141220,2011-06-03,2.18,A,3.41,A
USGS,07141220,2011-06-04,1.49,A,3.35,A
USGS,07141220,2011-06-05,1.01,A,3.3,A
USGS,07141220,2011-06-06,0.67,A,3.26,A
USGS,07141220,2011-06-07,0.43,A,3.23,A
USGS,07141220,2011-06-08,0.25,A,3.19,A
USGS,07141220,2011-06-09,0.14,A,3.16,A
USGS,07141220,2011-06-10,0.09,A,3.14,A
USGS,07141220,2011-06-11,0.09,A,3.13,A e
USGS,07141220,2011-06-12,0.55,A,3.24,A
USGS,07141220,2011-06-13,0.18,A,3.17,A
USGS,07141220,2011-06-14,0.05,A,3.12,A e
USGS,07141220,2011-06-15,0.02,A,3.1,A
USGS,07141220,2011-06-16,0.02,A,3.1,A e
USGS,07141220,2011-06-17,0.02,A,3.09,A e
USGS,07141220,2011-06-18,0,A,3.07,A e
USGS,07141220,2011-06-19,0,A,3.06,A
USGS,07141220,2011-06-20,0,A,3.01,A
USGS,07141220,2011-06-21,0,A,3,A
USGS,07141220,2011-06-22,0,A,2.98,A
USGS,07141220,2011-06-23,0,A,2.96,A
USGS,07141220,2011-06-24,0,A,2.95,A
USGS,07141220,2011-06-25,0,A,2.93,A
USGS,07141220,2011-06-26,0,A,2.92,A
USGS,07141220,2011-06-27,0,A,2.9,A
USGS,07141220,2011-06-28,0,A,2.89,A
USGS,07141220,2011-06-29,0,A,2.87,A
USGS,07141220,2011-06-30,0,A,2.85,A
USGS,07141220,2011-07-01,0,A,2.83,A
USGS,07141220,2011-07-02,0,A,2.82,A e
USGS,07141220,2011-07-03,0,A,2.82,A
USGS,07141220,2011-07-04,0,A,2.82,A
USGS,07141220,2011-07-05,0,A,2.8,A
USGS,07141220,2011-07-06,0,A,2.79,A
USGS,07141220,2011-07-07,0,A,2.79,A
USGS,07141220,2011-07-08,0,A,2.79,A
USGS,07141220,2011-07-09,0,A,2.78,A
USGS,07141220,2011-07-10,0,A,2.76,A e
USGS,07141220,2011-07-11,0,A,2.75,A
USGS,07141220,2011-07-12,0,A,2.73,A
USGS,07141220,2011-07-13,0,A,2.73,A
USGS,07141220,2011-07-14,0,A,2.72,A
USGS,07141220,2011-07-15,0,A,2.71,A
USGS,07141220,2011-07-16,0,A,2.69,A
USGS,07141220,2011-07-17,0,A,2.68,A
USGS,07141220,2011-07-18,0,A,2.67,A
USGS,07141220,2011-07-19,0,A,2.66,A
USGS,07141220,2011-07-20,0,A,2.65,A
USGS,07141220,2011-07-21,0,A,2.63,A
USGS,07141220,2011-07-22,0,A,2.63,A
USGS,07141220,2011-07-23,0,A,2.62,A
USGS,07141220,2011-07-24,0,A,2.61,A
USGS,07141220,2011-07-25,0,A,2.64,A
USGS,07141220,2011-07-26,0,A,2.6,A
USGS,07141220,2011-07-27,0,A,2.56,A
USGS,07141220,2011-07-28,0,A,2.59,A
USGS,07141220,2011-07-29,0,A,2.66,A
USGS,07141220,2011-07-30,0,A,2.64,A
USGS,07141220,2011-07-31,0,A,2.6,A
USGS,07141220,2011-08-01,0,A,2.58,A
USGS,07141220,2011-08-02,0,A,2.57,A
USGS,07141220,2011-08-03,0,A,2.63,A
USGS,07141220,2011-08-04,0,A,2.79,A
USGS,07141220,2011-08-05,0,A,2.78,A
USGS,07141220,2011-08-06,0,A,2.7,A
USGS,07141220,2011-08-07,0,A,2.67,A e
USGS,07141220,2011-08-08,0,A,2.66,A
USGS,07141220,2011-08-09,0,A,2.62,A e
USGS,07141220,2011-08-10,0,A,2.9,A
USGS,07141220,2011-08-11,0,A,2.79,A
USGS,07141220,2011-08-12,0,A,2.74,A
USGS,07141220,2011-08-13,0,A,2.74,A
USGS,07141220,2011-08-14,0,A,2.73,A
USGS,07141220,2011-08-15,0,A,2.7,A
USGS,07141220,2011-08-16,0,A,2.66,A
USGS,07141220,2011-08-17,0,A,2.64,A
USGS,07141220,2011-08-18,0,A,2.61,A e
USGS,07141220,2011-08-19,0,A,2.66,A e
USGS,07141220,2011-08-20,0,A,2.68,A
USGS,07141220,2011-08-21,0,A,2.64,A
USGS,07141220,2011-08-22,0,A,2.62,A
USGS,07141220,2011-08-23,0,A,2.6,A
USGS,07141220,2011-08-24,0,A,2.6,A
USGS,07141220,2011-08-25,0,A,2.59,A
USGS,07141220,2011-08-26,0,A,2.54,A
USGS,07141220,2011-08-27,0,A,2.52,A
USGS,07141220,2011-08-28,0,A,2.5,A
USGS,07141220,2011-08-29,0,A,2.5,A
USGS,07141220,2011-08-30,0,A,2.5,A
USGS,07141220,2011-08-31,0,A,2.48,A
USGS,07141220,2011-09-01,0,A,2.45,A
USGS,07141220,2011-09-02,0,A,2.43,A
USGS,07141220,2011-09-03,0,A,2.44,A
USGS,07141220,2011-09-04,0,A,2.43,A
USGS,07141220,2011-09-05,0,A,2.42,A
USGS,07141220,2011-09-06,0,A,2.39,A
USGS,07141220,2011-09-07,0,A,2.37,A
USGS,07141220,2011-09-08,0,A,2.36,A
USGS,07141220,2011-09-09,0,A,2.36,A
USGS,07141220,2011-09-10,0,A,2.36,A
USGS,07141220,2011-09-11,0,A,2.35,A
USGS,07141220,2011-09-12,0,A,2.33,A
USGS,07141220,2011-09-13,0,A,2.32,A
USGS,07141220,2011-09-14,0,A,2.32,A
USGS,07141220,2011-09-15,0,A,2.33,A
USGS,07141220,2011-09-16,0,A,2.34,A
USGS,07141220,2011-09-17,0,A,2.37,A
USGS,07141220,2011-09-18,0,A,2.39,A
USGS,07141220,2011-09-19,0,A,2.33,A
USGS,07141220,2011-09-20,0,A,2.3,A
USGS,07141220,2011-09-21,0,A,2.3,A
USGS,07141220,2011-09-22,0,A,2.3,A
USGS,07141220,2011-09-23,0,A,2.28,A
USGS,07141220,2011-09-24,0,A,2.27,A
USGS,07141220,2011-09-25,0,A,2.26,A
USGS,07141220,2011-09-26,0,A,2.25,A
USGS,07141220,2011-09-27,0,A,2.24,A
USGS,07141220,2011-09-28,0,A,2.23,A
USGS,07141220,2011-09-29,0,A,2.21,A
USGS,07141220,2011-09-30,0,A,2.2,A
USGS,07141220,2011-10-01,0,A,NA,NA
USGS,07141220,2011-10-02,0,A,2.19,A e
USGS,07141220,2011-10-03,0,A,2.18,A e
USGS,07141220,2011-10-04,0,A,2.18,A
USGS,07141220,2011-10-05,0,A,2.18,A e
USGS,07141220,2011-10-06,0,A,2.18,A e
USGS,07141220,2011-10-07,0,A,2.18,A
USGS,07141220,2011-10-08,0,A,2.25,A
USGS,07141220,2011-10-09,0,A,2.35,A
USGS,07141220,2011-10-10,0,A,2.31,A
USGS,07141220,2011-10-11,0,A,2.27,A
USGS,07141220,2011-10-12,0,A,2.23,A
USGS,07141220,2011-10-13,0,A,2.2,A
USGS,07141220,2011-10-14,0,A,2.18,A
USGS,07141220,2011-10-15,0,A,2.18,A
USGS,07141220,2011-10-16,0,A,2.18,A
USGS,07141220,2011-10-17,0,A,2.18,A
USGS,07141220,2011-10-18,0,A,2.18,A
USGS,07141220,2011-10-19,0,A,2.18,A
USGS,07141220,2011-10-20,0,A,2.18,A
USGS,07141220,2011-10-21,0,A,2.18,A
USGS,07141220,2011-10-22,0,A,2.18,A
USGS,07141220,2011-10-23,0,A,2.18,A
USGS,07141220,2011-10-24,0,A,2.18,A
USGS,07141220,2011-10-25,0,A,2.18,A
USGS,07141220,2011-10-26,0,A,2.18,A
USGS,07141220,2011-10-27,0,A,2.18,A
USGS,07141220,2011-10-28,0,A,2.18,A
USGS,07141220,2011-10-29,0,A,2.18,A
USGS,07141220,2011-10-30,0,A,2.18,A
USGS,07141220,2011-10-31,0,A,2.18,A
USGS,07141220,2011-11-01,0,A,2.18,A
USGS,07141220,2011-11-02,0,A,2.18,A
USGS,07141220,2011-11-03,0,A,2.18,A
USGS,07141220,2011-11-04,0,A,2.18,A
USGS,07141220,2011-11-05,0,A,2.18,A
USGS,07141220,2011-11-06,0,A,2.18,A
USGS,07141220,2011-11-07,0,A,2.2,A
USGS,07141220,2011-11-08,0,A,2.26,A
USGS,07141220,2011-11-09,0,A,2.26,A
USGS,07141220,2011-11-10,0,A,2.21,A
USGS,07141220,2011-11-11,0,A,2.19,A
USGS,07141220,2011-11-12,0,A,2.18,A
USGS,07141220,2011-11-13,0,A,2.18,A
USGS,07141220,2011-11-14,0,A,2.18,A
USGS,07141220,2011-11-15,0,A,2.18,A
USGS,07141220,2011-11-16,0,A,2.18,A
USGS,07141220,2011-11-17,0,A,2.18,A
USGS,07141220,2011-11-18,0,A,2.18,A
USGS,07141220,2011-11-19,0,A,2.18,A
USGS,07141220,2011-11-20,0,A,2.18,A
USGS,07141220,2011-11-21,0,A,2.18,A
USGS,07141220,2011-11-22,0,A,2.18,A
USGS,07141220,2011-11-23,0,A,2.18,A
USGS,07141220,2011-11-24,0,A,2.18,A
USGS,07141220,2011-11-25,0,A,2.18,A
USGS,07141220,2011-11-26,0,A,2.19,A
USGS,07141220,2011-11-27,0,A,2.18,A
USGS,07141220,2011-11-28,0,A,2.18,A
USGS,07141220,2011-11-29,0,A,2.18,A
USGS,07141220,2011-11-30,0,A,2.18,A
USGS,07141220,2011-12-01,0,A,2.18,A
USGS,07141220,2011-12-02,0,A,2.18,A
USGS,07141220,2011-12-03,0,A,2.23,A
USGS,07141220,2011-12-04,0,A,2.19,A
USGS,07141220,2011-12-05,0,A,2.18,A
USGS,07141220,2011-12-06,0,A,2.18,A
USGS,07141220,2011-12-07,0,A,2.18,A
USGS,07141220,2011-12-08,0,A,2.18,A
USGS,07141220,2011-12-09,0,A,2.18,A
USGS,07141220,2011-12-10,0,A,2.18,A
USGS,07141220,2011-12-11,0,A,2.18,A
USGS,07141220,2011-12-12,0,A,2.18,A
USGS,07141220,2011-12-13,0,A,2.18,A
USGS,07141220,2011-12-14,0,A,2.18,A
USGS,07141220,2011-12-15,0,A,2.18,A
USGS,07141220,2011-12-16,0,A,2.18,A
USGS,07141220,2011-12-17,0,A,2.18,A
USGS,07141220,2011-12-18,0,A,2.18,A
USGS,07141220,2011-12-19,0,A,2.2,A
USGS,07141220,2011-12-20,0,A,2.19,A
USGS,07141220,2011-12-21,0,A,2.18,A
USGS,07141220,2011-12-22,0,A,2.18,A
USGS,07141220,2011-12-23,0,A,2.18,A
USGS,07141220,2011-12-24,0,A,2.18,A
USGS,07141220,2011-12-25,0,A,2.18,A
USGS,07141220,2011-12-26,0,A,2.18,A
USGS,07141220,2011-12-27,0,A,2.18,A
USGS,07141220,2011-12-28,0,A,2.18,A
USGS,07141220,2011-12-29,0,A,2.18,A
USGS,07141220,2011-12-30,0,A,2.18,A
USGS,07141220,2011-12-31,0,A,2.18,A
USGS,07141220,2012-01-01,0,A,2.18,A
USGS,07141220,2012-01-02,0,A,2.18,A
USGS,07141220,2012-01-03,0,A,2.18,A
USGS,07141220,2012-01-04,0,A,2.18,A
USGS,07141220,2012-01-05,0,A,2.18,A
USGS,07141220,2012-01-06,0,A,2.18,A
USGS,07141220,2012-01-07,0,A,2.18,A
USGS,07141220,2012-01-08,0,A,2.18,A
USGS,07141220,2012-01-09,0,A,2.18,A
USGS,07141220,2012-01-10,0,A,2.18,A
USGS,07141220,2012-01-11,0,A,2.19,A
USGS,07141220,2012-01-12,0,A,2.18,A
USGS,07141220,2012-01-13,0,A,2.18,A
USGS,07141220,2012-01-14,0,A,2.19,A
USGS,07141220,2012-01-15,0,A,2.18,A
USGS,07141220,2012-01-16,0,A,2.18,A
USGS,07141220,2012-01-17,0,A,2.18,A
USGS,07141220,2012-01-18,0,A,2.18,A
USGS,07141220,2012-01-19,0,A,2.18,A
USGS,07141220,2012-01-20,0,A,2.18,A
USGS,07141220,2012-01-21,0,A,2.18,A
USGS,07141220,2012-01-22,0,A,2.18,A
USGS,07141220,2012-01-23,0,A,2.18,A
USGS,07141220,2012-01-24,0,A,2.19,A
USGS,07141220,2012-01-25,0,A,2.2,A
USGS,07141220,2012-01-26,0,A,2.2,A
USGS,07141220,2012-01-27,0,A,2.2,A
USGS,07141220,2012-01-28,0,A,2.2,A
USGS,07141220,2012-01-29,0,A,2.19,A
USGS,07141220,2012-01-30,0,A,2.19,A
USGS,07141220,2012-01-31,0,A,2.19,A
USGS,07141220,2012-02-01,0,A,2.19,A
USGS,07141220,2012-02-02,0,A,2.2,A
USGS,07141220,2012-02-03,0,A,2.2,A
USGS,07141220,2012-02-04,0,A,2.2,A
USGS,07141220,2012-02-05,0,A,2.19,A
USGS,07141220,2012-02-06,0,A,2.19,A
USGS,07141220,2012-02-07,0,A,2.19,A
USGS,07141220,2012-02-08,0,A,2.19,A
USGS,07141220,2012-02-09,0,A,2.19,A
USGS,07141220,2012-02-10,0,A,2.19,A
USGS,07141220,2012-02-11,0,A,2.19,A
USGS,07141220,2012-02-12,0,A,2.19,A
USGS,07141220,2012-02-13,0,A,2.19,A
USGS,07141220,2012-02-14,0,A,2.19,A
USGS,07141220,2012-02-15,0,A,2.19,A
USGS,07141220,2012-02-16,0,A,2.19,A
